,year,event_date,event_type,actor1,country,latitude,longitude,fatalities,location,data,month,iso
201,2019,30 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,12.7833,7.0,10,Dumburum,2019-06-30,6,NGA
202,2019,29 June 2019,Strategic developments,Police Forces of Mali (2013-),Mali,14.5001,-3.9468,0,Goundaka,2019-06-29,6,MLI
203,2019,29 June 2019,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2019-06-29,6,MLI
204,2019,29 June 2019,Protests,Protesters (Benin),Nigeria,9.0833,7.5333,0,Abuja,2019-06-29,6,NGA
205,2019,29 June 2019,Strategic developments,Military Forces of Mali (2013-),Mali,14.1013,-3.7846,0,Ouo,2019-06-29,6,MLI
206,2019,29 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,12.0164,7.3494,8,Katoji,2019-06-29,6,NGA
207,2019,29 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9302,7.4127,3,Kankara,2019-06-29,6,NGA
208,2019,29 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9806,7.314,0,Pauwa,2019-06-29,6,NGA
209,2019,29 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9302,7.4127,0,Kankara,2019-06-29,6,NGA
210,2019,29 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9114,7.5889,0,Kadanyan Bailu,2019-06-29,6,NGA
211,2019,28 June 2019,Protests,Protesters (Nigeria),Nigeria,7.5167,9.6167,0,Zaki Biam,2019-06-28,6,NGA
212,2019,28 June 2019,Protests,Protesters (Nigeria),Nigeria,7.1095,8.0887,0,Otobi,2019-06-28,6,NGA
213,2019,28 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,7.8323,5.2382,1,Orin,2019-06-28,6,NGA
214,2019,28 June 2019,Protests,Protesters (Nigeria),Nigeria,7.8323,5.2382,0,Orin,2019-06-28,6,NGA
215,2019,28 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.084000000000001,13.6925,10,Gwoza,2019-06-28,6,NGA
216,2019,28 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,12.6786,13.6079,10,Monguno,2019-06-28,6,NGA
217,2019,28 June 2019,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2019-06-28,6,SEN
218,2019,28 June 2019,Battles,Fulani Ethnic Militia (Mali),Mali,14.1359,-3.6807,0,Dogo Guillado,2019-06-28,6,MLI
219,2019,27 June 2019,Protests,Protesters (Nigeria),Nigeria,11.8464,13.1603,0,Maiduguri,2019-06-27,6,NGA
220,2019,27 June 2019,Battles,Minna Communal Militia (Nigeria),Nigeria,9.6139,6.5569,0,Minna,2019-06-27,6,NGA
221,2019,27 June 2019,Strategic developments,Unidentified Armed Group (Nigeria),Nigeria,7.85,9.7833,0,Wukari,2019-06-27,6,NGA
222,2019,27 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,7.35,3.25,0,Seriki,2019-06-27,6,NGA
223,2019,27 June 2019,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2019-06-27,6,SEN
224,2019,26 June 2019,Battles,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),Mali,15.279000000000002,-1.7004,2,Hombori,2019-06-26,6,MLI
225,2019,26 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.2793,-2.1354,1,Yoro,2019-06-26,6,MLI
226,2019,26 June 2019,Battles,Unidentified Armed Group (Mali),Mali,18.44,1.41,0,Kidal,2019-06-26,6,MLI
227,2019,26 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.4833,12.3144,10,Goniri,2019-06-26,6,NGA
228,2019,26 June 2019,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2019-06-26,6,NGA
229,2019,26 June 2019,Riots,Rioters (Nigeria),Nigeria,5.0333,7.9266,0,Uyo,2019-06-26,6,NGA
230,2019,26 June 2019,Protests,Protesters (Nigeria),Nigeria,5.5167,5.75,0,Warri,2019-06-26,6,NGA
231,2019,26 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,12.944,13.184000000000001,10,Gudumbali,2019-06-26,6,NGA
232,2019,26 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,12.8741,6.4875,32,Moriki,2019-06-26,6,NGA
233,2019,26 June 2019,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2019-06-26,6,NGA
234,2019,26 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.2962,6.4952,17,Dan Sadau,2019-06-26,6,NGA
235,2019,26 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,12.0544,6.6324,0,Wanke,2019-06-26,6,NGA
236,2019,26 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,12.2284,6.2962,0,Kanoma,2019-06-26,6,NGA
237,2019,25 June 2019,Battles,JNIM: Group for Support of Islam and Muslims,Mali,14.5001,-3.9468,5,Goundaka,2019-06-25,6,MLI
238,2019,25 June 2019,Battles,JNIM: Group for Support of Islam and Muslims,Mali,14.1097,-4.0875,6,Perou,2019-06-25,6,MLI
239,2019,25 June 2019,Violence against civilians,Tiv Ethnic Militia (Nigeria),Nigeria,7.7167,9.8833,5,Rafin Kada,2019-06-25,6,NGA
240,2019,25 June 2019,Protests,Protesters (Nigeria),Nigeria,6.4531,3.3958,0,Lagos,2019-06-25,6,NGA
241,2019,25 June 2019,Protests,Protesters (Nigeria),Nigeria,7.7667,4.5667,0,Oshogbo,2019-06-25,6,NGA
242,2019,25 June 2019,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,13.0902,12.9004,20,Ngamgam,2019-06-25,6,NGA
243,2019,25 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,8.1,6.8,4,Koton Karifi,2019-06-25,6,NGA
244,2019,25 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,8.1,6.8333,3,Onzo,2019-06-25,6,NGA
245,2019,25 June 2019,Protests,Protesters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2019-06-25,6,NGA
246,2019,25 June 2019,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,13.4966,13.3862,9,Kaula,2019-06-25,6,NGA
247,2019,25 June 2019,Violence against civilians,Tiv Ethnic Militia (Nigeria),Nigeria,7.7995,9.828,5,Musa,2019-06-25,6,NGA
248,2019,25 June 2019,Violence against civilians,Tiv Ethnic Militia (Nigeria),Nigeria,7.85,9.7833,10,Wukari,2019-06-25,6,NGA
249,2019,25 June 2019,Violence against civilians,Military Forces of Mali (2013-),Mali,14.8628,-1.7726,4,Godoware,2019-06-25,6,MLI
250,2019,25 June 2019,Riots,Rioters (Nigeria),Nigeria,9.5333,12.1833,8,Borrong,2019-06-25,6,NGA
251,2019,24 June 2019,Battles,CMA: Coordination of Movements of the Azawad,Mali,16.2253,1.396,10,Agarnadamoss,2019-06-24,6,MLI
252,2019,24 June 2019,Violence against civilians,Unidentified Armed Group (Mali),Mali,15.4729,0.6941,0,Tassiga,2019-06-24,6,MLI
253,2019,24 June 2019,Protests,Protesters (Nigeria),Nigeria,6.2101,7.0741,0,Awka,2019-06-24,6,NGA
254,2019,24 June 2019,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2019-06-24,6,NGA
255,2019,24 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,12.1,13.7,3,Mafa,2019-06-24,6,NGA
256,2019,23 June 2019,Strategic developments,Unidentified Armed Group (Mali),Mali,16.7705,-3.0056,0,Timbuktu,2019-06-23,6,MLI
257,2019,23 June 2019,Violence against civilians,Dozo Militia,Mali,14.2846,-4.0647,0,Somadougou,2019-06-23,6,MLI
258,2019,23 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.2961,-2.8149,1,Petel,2019-06-23,6,MLI
259,2019,23 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.3449,-2.9024,1,Anana,2019-06-23,6,MLI
260,2019,23 June 2019,Riots,Rioters (Mali),Mali,14.9916,-10.9837,0,Kersignane,2019-06-23,6,MLI
261,2019,23 June 2019,Protests,Protesters (Mali),Mali,12.5207,-7.9293,0,Senou,2019-06-23,6,MLI
262,2019,23 June 2019,Riots,Rioters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2019-06-23,6,MRT
263,2019,23 June 2019,Protests,Police Forces of Mauritania (2009-),Mauritania,18.1194,-16.0406,0,Nouakchott,2019-06-23,6,MRT
264,2019,23 June 2019,Riots,Rioters (Mauritania),Mauritania,16.1465,-13.4976,0,Kaedi,2019-06-23,6,MRT
265,2019,23 June 2019,Battles,Ikot Osute Communal Militia (Nigeria),Nigeria,4.7377,7.676,3,Ikot Ukpong Edem,2019-06-23,6,NGA
266,2019,22 June 2019,Violence against civilians,Tiv Ethnic Militia (Nigeria),Nigeria,7.877999999999999,9.4867,10,Tsondi,2019-06-22,6,NGA
267,2019,22 June 2019,Protests,Protesters (Nigeria),Nigeria,7.2526,5.1931,0,Akure,2019-06-22,6,NGA
268,2019,22 June 2019,Battles,JNIM: Group for Support of Islam and Muslims,Mali,14.1373,-5.2356,5,Soumouni,2019-06-22,6,MLI
269,2019,22 June 2019,Battles,JNIM: Group for Support of Islam and Muslims,Mali,14.0876,-4.4289,2,Marebougou,2019-06-22,6,MLI
270,2019,22 June 2019,Protests,Protesters (Nigeria),Nigeria,4.9247,6.2642,0,Yenagoa,2019-06-22,6,NGA
271,2019,22 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,12.5657,6.244,2,Maradun,2019-06-22,6,NGA
272,2019,22 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.8515,13.8245,0,Kofe,2019-06-22,6,NGA
273,2019,22 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.957,13.9057,0,Boboshe,2019-06-22,6,NGA
274,2019,22 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.8582,13.8218,1,Dubula,2019-06-22,6,NGA
275,2019,22 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.8464,13.1603,10,Maiduguri,2019-06-22,6,NGA
276,2019,22 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.1726,13.7611,2,Wala,2019-06-22,6,NGA
277,2019,21 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),Mali,15.279000000000002,-1.7004,1,Hombori,2019-06-21,6,MLI
278,2019,21 June 2019,Explosions/Remote violence,JNIM: Group for Support of Islam and Muslims,Mali,20.2581,0.9905,0,Tessalit,2019-06-21,6,MLI
279,2019,21 June 2019,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2019-06-21,6,MLI
280,2019,21 June 2019,Battles,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),Nigeria,13.0947,13.8234,43,Baga,2019-06-21,6,NGA
281,2019,21 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,12.6527,6.5873,1,Yankaba,2019-06-21,6,NGA
282,2019,21 June 2019,Strategic developments,Tiv Ethnic Militia (Nigeria),Nigeria,7.7667,9.7833,0,Chonke,2019-06-21,6,NGA
283,2019,21 June 2019,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2019-06-21,6,SEN
284,2019,21 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,13.3821,-3.8308,0,Ouenkoro,2019-06-21,6,MLI
285,2019,20 June 2019,Violence against civilians,Unidentified Armed Group (Mali),Mali,15.279000000000002,-1.7004,0,Hombori,2019-06-20,6,MLI
286,2019,20 June 2019,Violence against civilians,Unidentified Armed Group (Mali),Mali,14.3493,-3.6102,3,Bandiagara,2019-06-20,6,MLI
287,2019,20 June 2019,Violence against civilians,Jukun Ethnic Militia (Nigeria),Nigeria,7.5167,9.6167,5,Zaki Biam,2019-06-20,6,NGA
288,2019,20 June 2019,Protests,Protesters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2019-06-20,6,NGA
289,2019,20 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,11.9555,6.9194,18,Tsafe,2019-06-20,6,NGA
290,2019,19 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.45,13.7667,10,Kajeri,2019-06-19,6,NGA
291,2019,19 June 2019,Riots,Rioters (Nigeria),Nigeria,6.4696,3.5629,3,Aja,2019-06-19,6,NGA
292,2019,19 June 2019,Riots,Rioters (Nigeria),Nigeria,6.5863,3.3808,0,Ojota,2019-06-19,6,NGA
293,2019,19 June 2019,Protests,Protesters (Nigeria),Nigeria,5.1066,7.3667,0,Aba,2019-06-19,6,NGA
294,2019,19 June 2019,Protests,Protesters (Nigeria),Nigeria,5.35,7.3333,0,Eziama Urata,2019-06-19,6,NGA
295,2019,18 June 2019,Battles,Military Forces of Mali (2013-),Mali,14.2793,-2.1354,11,Yoro,2019-06-18,6,MLI
296,2019,18 June 2019,Battles,Islamic State (Greater Sahara),Mali,15.4031,-1.3712,8,Bangui Mallam,2019-06-18,6,MLI
297,2019,18 June 2019,Violence against civilians,Fulani Ethnic Militia (Mali),Mali,14.6851,-3.0631,4,Bamba-Tende,2019-06-18,6,MLI
298,2019,18 June 2019,Strategic developments,JNIM: Group for Support of Islam and Muslims,Mali,13.9236,-2.9125,0,Bi,2019-06-18,6,MLI
299,2019,18 June 2019,Protests,Protesters (Nigeria),Nigeria,8.8833,11.3667,0,Jalingo,2019-06-18,6,NGA
300,2019,17 June 2019,Violence against civilians,Unidentified Armed Group (Mali),Mali,16.5333,1.5167,0,Talataye,2019-06-17,6,MLI
301,2019,17 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.34,-2.0244,17,Gangafani 2,2019-06-17,6,MLI
302,2019,17 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.2793,-2.1354,24,Yoro,2019-06-17,6,MLI
303,2019,17 June 2019,Protests,Protesters (Mali),Mali,14.4891,-4.1928,0,Mopti,2019-06-17,6,MLI
304,2019,17 June 2019,Protests,Protesters (Nigeria),Nigeria,5.5263,7.4896,0,Umuahia,2019-06-17,6,NGA
305,2019,17 June 2019,Riots,Rioters (Nigeria),Nigeria,7.2493,5.2179,0,Alagbaka,2019-06-17,6,NGA
306,2019,17 June 2019,Protests,Protesters (Nigeria),Nigeria,6.2101,7.0741,0,Awka,2019-06-17,6,NGA
307,2019,17 June 2019,Battles,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,12.493,13.2091,18,Gajiram,2019-06-17,6,NGA
308,2019,17 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.95,8.6,1,Chawai,2019-06-17,6,NGA
309,2019,17 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.9497,8.5329,3,Unguwar Rana,2019-06-17,6,NGA
310,2019,17 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,9.6333,8.7667,4,Riyom,2019-06-17,6,NGA
311,2019,17 June 2019,Riots,Rioters (Nigeria),Nigeria,6.4426,7.5022,1,Enugu,2019-06-17,6,NGA
312,2019,17 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,8.703,11.2576,6,Sunkani,2019-06-17,6,NGA
313,2019,17 June 2019,Violence against civilians,Jukun Ethnic Militia (Nigeria),Nigeria,7.7167,9.8833,7,Rafin Kada,2019-06-17,6,NGA
314,2019,17 June 2019,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2019-06-17,6,NGA
315,2019,17 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,12.5657,6.244,1,Maradun,2019-06-17,6,NGA
316,2019,16 June 2019,Strategic developments,Unidentified Armed Group (Mali),Mali,15.5461,-0.4606,0,Ntillit,2019-06-16,6,MLI
317,2019,16 June 2019,Explosions/Remote violence,JNIM: Group for Support of Islam and Muslims,Mali,14.7328,-6.1219,2,Sokolo,2019-06-16,6,MLI
318,2019,16 June 2019,Violence against civilians,Dan Na Ambassagou,Mali,14.3549,-3.6561,5,Docoumbo,2019-06-16,6,MLI
319,2019,16 June 2019,Violence against civilians,Dan Na Ambassagou,Mali,14.421,-3.653,0,Ndiombo,2019-06-16,6,MLI
320,2019,16 June 2019,Battles,JNIM: Group for Support of Islam and Muslims,Mali,16.1289,-3.7478,1,Tonka,2019-06-16,6,MLI
321,2019,16 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,8.703,11.2576,0,Sunkani,2019-06-16,6,NGA
322,2019,16 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,8.8833,11.3667,1,Jalingo,2019-06-16,6,NGA
323,2019,16 June 2019,Riots,Rioters (Nigeria),Nigeria,8.8833,11.3667,0,Jalingo,2019-06-16,6,NGA
324,2019,16 June 2019,Protests,Protesters (Nigeria),Nigeria,7.621,5.2215,0,Ado-Ekiti,2019-06-16,6,NGA
325,2019,16 June 2019,Strategic developments,Military Forces of Nigeria (2015-),Nigeria,4.7034,7.2358,0,Gio,2019-06-16,6,NGA
326,2019,16 June 2019,Strategic developments,Military Forces of Nigeria (2015-),Nigeria,4.6657,7.2737,0,Dere,2019-06-16,6,NGA
327,2019,16 June 2019,Strategic developments,Military Forces of Nigeria (2015-),Nigeria,4.7339,7.23,0,Ogoni,2019-06-16,6,NGA
328,2019,16 June 2019,Battles,Wukari Communal Militia (Nigeria),Nigeria,7.85,9.7833,0,Wukari,2019-06-16,6,NGA
329,2019,16 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.4426,7.5022,0,Enugu,2019-06-16,6,NGA
330,2019,16 June 2019,Explosions/Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.6608,13.3957,30,Mandarari,2019-06-16,6,NGA
331,2019,16 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,10,Sambisa Forest Rese*,2019-06-16,6,NGA
332,2019,16 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,12.1628,6.6614,10,Gusau,2019-06-16,6,NGA
333,2019,16 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,4.7034,7.2358,4,Gio,2019-06-16,6,NGA
334,2019,15 June 2019,Violence against civilians,Dan Na Ambassagou,Mali,14.3493,-3.6102,1,Bandiagara,2019-06-15,6,MLI
335,2019,15 June 2019,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,14.585999999999999,-3.0805,4,Diankabou,2019-06-15,6,MLI
336,2019,15 June 2019,Protests,Protesters (Nigeria),Nigeria,6.2101,7.0741,0,Awka,2019-06-15,6,NGA
337,2019,15 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,13.0935,6.3638,12,Gidan Wawa,2019-06-15,6,NGA
338,2019,15 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,13.1136,6.3777,22,Tungar Kahau,2019-06-15,6,NGA
339,2019,15 June 2019,Violence against civilians,Zamfara Communal Militia (Nigeria),Nigeria,13.1106,6.3982,1,Kwallido,2019-06-15,6,NGA
340,2019,14 June 2019,Battles,Military Forces of France,Mali,15.3717,2.0319,20,Akabar,2019-06-14,6,MLI
341,2019,14 June 2019,Riots,Rioters (Mali),Mali,12.6235,-7.9838,0,Badalabougou,2019-06-14,6,MLI
342,2019,14 June 2019,Violence against civilians,Military Forces of Mali (2013-),Mali,13.9641,-5.3579,1,Ke-Macina,2019-06-14,6,MLI
343,2019,14 June 2019,Violence against civilians,Dan Na Ambassagou,Mali,15.02,-2.8489999999999998,0,Petaka,2019-06-14,6,MLI
344,2019,14 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,6.3079,7.5519,0,Agbani,2019-06-14,6,NGA
345,2019,13 June 2019,Protests,Protesters (Senegal),Senegal,12.7081,-15.5569,0,Sedhiou,2019-06-13,6,SEN
346,2019,12 June 2019,Violence against civilians,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),Mali,15.0495,0.5026,1,Ti-n-Tegalatin,2019-06-12,6,MLI
347,2019,12 June 2019,Strategic developments,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),Mali,15.9182,2.4022,2,Menaka,2019-06-12,6,MLI
348,2019,12 June 2019,Violence against civilians,Fulani Ethnic Militia (Mali),Mali,13.6307,-3.7591,1,Nongo,2019-06-12,6,MLI
349,2019,12 June 2019,Violence against civilians,Fulani Ethnic Militia (Mali),Mali,13.6065,-3.7431,0,Ogoboro,2019-06-12,6,MLI
350,2019,12 June 2019,Battles,Military Forces of Mali (2013-),Mali,14.464,-3.3085,0,Sangha,2019-06-12,6,MLI
351,2019,12 June 2019,Violence against civilians,Fulani Ethnic Militia (Mali),Mali,15.02,-2.8489999999999998,0,Petaka,2019-06-12,6,MLI
352,2019,12 June 2019,Battles,Ukele Ethnic Militia (Nigeria),Nigeria,6.5369,8.2852,2,Igbeagu,2019-06-12,6,NGA
353,2019,12 June 2019,Protests,Protesters (Nigeria),Nigeria,6.3351,5.6275,0,Benin City,2019-06-12,6,NGA
354,2019,12 June 2019,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,7.35,4.1833,1,Ikire,2019-06-12,6,NGA
355,2019,12 June 2019,Protests,Protesters (Nigeria),Nigeria,6.4531,3.3958,0,Lagos,2019-06-12,6,NGA
356,2019,12 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,12.8847,12.5081,1,Karetu,2019-06-12,6,NGA
357,2019,11 June 2019,Violence against civilians,Unidentified Armed Group (Mali),Mali,15.0766,-2.2198,0,Boni,2019-06-11,6,MLI
358,2019,11 June 2019,Riots,Rioters (Nigeria),Nigeria,7.4667,4.6833,0,Ifewara,2019-06-11,6,NGA
359,2019,11 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,12.7515,7.2447,0,Batsari,2019-06-11,6,NGA
360,2019,11 June 2019,Strategic developments,Civilians (Nigeria),Nigeria,7.85,9.7833,0,Wukari,2019-06-11,6,NGA
361,2019,10 June 2019,Violence against civilians,Dan Na Ambassagou,Mali,14.3493,-3.6102,1,Bandiagara,2019-06-10,6,MLI
362,2019,10 June 2019,Protests,Protesters (Nigeria),Nigeria,4.8854,6.9259,0,Alakohia,2019-06-10,6,NGA
363,2019,10 June 2019,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,10,Sambisa Forest Reserve,2019-06-10,6,NGA
364,2019,10 June 2019,Protests,Protesters (Nigeria),Nigeria,5.5263,7.4896,0,Umuahia,2019-06-10,6,NGA
365,2019,10 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,11.8464,13.1603,9,Maiduguri,2019-06-10,6,NGA
366,2019,10 June 2019,Riots,Rioters (Nigeria),Nigeria,6.4531,3.3958,0,Lagos,2019-06-10,6,NGA
367,2019,10 June 2019,Battles,Military Forces of Nigeria (2015-),Nigeria,12.6786,13.6079,1,Monguno,2019-06-10,6,NGA
368,2019,10 June 2019,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2019-06-10,6,NGA
369,2019,10 June 2019,Protests,Protesters (Nigeria),Nigeria,7.8024,6.742999999999999,0,Lokoja,2019-06-10,6,NGA
370,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Mali),Mali,16.3425,-3.2666,1,Douekire,2019-06-09,6,MLI
371,2019,09 June 2019,Riots,Rioters (Mali),Mali,12.87,-7.56,0,Koulikoro,2019-06-09,6,MLI
372,2019,09 June 2019,Violence against civilians,Fulani Ethnic Militia (Mali),Mali,14.4672,-3.1463,101,Sobane-Da,2019-06-09,6,MLI
373,2019,09 June 2019,Battles,Unidentified Armed Group (Mali),Mali,15.6597,0.5022,0,Ansongo,2019-06-09,6,MLI
374,2019,09 June 2019,Strategic developments,Dan Na Ambassagou,Mali,14.421,-3.653,0,Ndiombo,2019-06-09,6,MLI
375,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,12.5273,6.5276,11,Kabaje,2019-06-09,6,NGA
376,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,12.5269,6.48,12,Tunga,2019-06-09,6,NGA
377,2019,09 June 2019,Violence against civilians,Civilian JTF: Civilian Joint Task Force,Nigeria,12.5898,6.5779,2,Kaura Namoda,2019-06-09,6,NGA
378,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,13.0468,5.7333,6,Rakwamni,2019-06-09,6,NGA
379,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,13.0268,5.7366,6,Tsage,2019-06-09,6,NGA
380,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,13.0153,5.7266,6,Giire,2019-06-09,6,NGA
381,2019,09 June 2019,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,13.0363,5.7356,7,Kalhu,2019-06-09,6,NGA
